site_id;date;product_id;category1_id;hour;units;total;site_name
60190.0;2022-08-10;2010009;119;8;1.0;5.15;Tienda Oeste
60060.0;2022-08-10;2010009;119;0;2.0;10.3;Tienda Norte
60190.0;2022-10-02;2010009;119;13;1.0;5.15;Tienda Oeste
60190.0;2022-07-21;2010009;119;3;1.0;5.15;Tienda Oeste
60970.0;2022-07-21;2010009;119;6;1.0;5.15;Tienda Sur
60970.0;2022-08-23;2010009;119;21;;5.15;Tienda Sur
61602.0;2022-08-06;2010009;119;7;1.0;5.15;Tienda Este
60190.0;2022-08-06;2010009;119;4;1.0;5.15;Tienda Oeste
60060.0;2022-03-06;2010009;119;18;3.0;15.45;Tienda Norte
60060.0;2022-03-06;2010009;119;21;2.0;10.3;Tienda Norte
;2022-03-06;2010009;119;20;4.0;20.6;Tienda Sur
60190.0;2022-12-23;2010009;119;8;1.0;;Tienda Oeste
60190.0;2022-10-07;2010009;119;8;1.0;5.15;Tienda Oeste
60190.0;2022-10-07;2010009;119;21;1.0;5.15;Tienda Oeste
;2022-06-16;2010009;119;0;0.0;0.0;Tienda Norte
60060.0;2022-06-16;2010009;119;14;1.0;5.15;Tienda Norte
60970.0;2022-06-16;2010009;119;14;;;Tienda Sur
60190.0;2022-09-30;2010009;119;6;1.0;5.15;Tienda Oeste
60970.0;2022-09-22;2010009;119;6;1.0;5.15;Tienda Sur
60060.0;2022-11-11;2010009;119;19;3.0;15.45;Tienda Norte
60060.0;2022-11-28;2010009;119;3;1.0;5.5;Tienda Norte
60060.0;2022-08-18;2010009;119;16;2.0;10.3;Tienda Norte
60970.0;2022-09-03;2010009;119;0;1.0;5.15;Tienda Sur
61602.0;2022-01-18;2010009;119;15;4.0;20.6;Tienda Este
61602.0;2022-09-09;2010009;119;15;1.0;5.15;Tienda Oeste
60190.0;2022-09-13;2010009;119;22;1.0;5.15;Tienda Oeste
60190.0;2022-07-27;2010009;119;14;3.0;15.45;Tienda Oeste
60970.0;2022-07-27;2010009;119;2;1.0;5.15;Tienda Sur
60970.0;2022-07-27;2010009;119;14;1.0;2329.6226063829786;Tienda Sur
60060.0;2022-09-04;2010009;119;11;3.0;15.45;Tienda Norte
;2022-09-04;2010009;119;7;2.0;10.3;Tienda Oeste
61602.0;2022-04-03;2010009;119;13;1.0;5.15;Tienda Este
61602.0;2022-05-19;2010009;119;7;1.0;5.15;Tienda Este
60060.0;2022-09-18;2010009;119;9;2.0;10.3;Tienda Norte
60970.0;2022-09-18;2010009;119;21;1.0;5.15;Tienda Sur
60970.0;2022-10-13;2010009;119;15;6.0;30.9;Tienda Sur
61602.0;2022-10-13;2010009;119;8;5.0;2329.6226063829786;Tienda Este
60060.0;2022-09-12;2010009;119;3;1.0;5.15;Tienda Norte
60970.0;2022-08-27;2010009;119;3;1.0;5.15;Tienda Sur
60060.0;2022-07-18;2010009;119;9;2.0;10.3;Tienda Norte
61602.0;2022-04-01;2010009;119;7;1.0;5.15;Tienda Este
60060.0;2022-04-01;2010009;119;22;1.0;5.15;Tienda Norte
60190.0;2022-05-01;2010009;119;13;1.0;5.15;Tienda Oeste
60190.0;2022-05-01;2010009;119;14;1.0;5.15;Tienda Oeste
60190.0;2022-09-27;2010009;119;13;2.0;10.3;Tienda Oeste
60190.0;2022-10-25;2010009;119;23;1.0;5.15;Tienda Oeste
;2022-10-25;2010009;119;19;2.0;10.3;Tienda Norte
;2022-10-28;2010009;119;6;1.0;5.15;Tienda Sur
61602.0;2022-08-22;2010009;119;23;1.0;5.15;Tienda Este
;2022-01-06;2010009;119;17;5.0;25.75;Tienda Oeste
60190.0;2022-09-14;2010009;119;16;2.0;10.3;Tienda Oeste
60060.0;2022-09-14;2010009;119;7;1.0;;Tienda Norte
60970.0;2022-08-14;2010009;119;0;1.0;5.15;Tienda Sur
60060.0;2022-08-08;2010009;119;21;1.0;5.15;Tienda Norte
61602.0;2022-07-24;2010009;119;18;2.0;10.3;Tienda Este
60060.0;2022-07-24;2010009;119;2;6.0;30.9;Tienda Norte
60060.0;2022-07-24;2010009;119;13;2.0;10.3;Tienda Norte
60190.0;2022-08-19;2010009;119;14;1.0;5.15;Tienda Oeste
60970.0;2022-03-10;2010009;119;14;2.0;10.3;Tienda Sur
60060.0;2022-03-10;2010009;119;4;2.0;10.3;Tienda Norte
60190.0;2022-02-01;2010009;119;7;1.0;5.15;Tienda Oeste
60190.0;2022-02-05;2010009;119;16;1.0;5.15;Tienda Oeste
60970.0;2022-02-07;2010009;119;5;2.0;10.3;Tienda Sur
60190.0;2022-02-07;2010009;119;14;1.0;5.15;Tienda Oeste
61602.0;2022-04-26;2010009;119;9;1.0;5.15;Tienda Este
61602.0;2022-02-03;2010009;119;7;1.0;2329.6226063829786;Tienda Este
60190.0;2022-02-03;2010009;119;18;1.0;5.15;Tienda Oeste
60970.0;2022-04-11;2010009;119;23;2.0;10.3;Tienda Sur
;2022-04-11;2010009;119;11;2.0;10.3;Tienda Oeste
61602.0;2022-12-06;2010009;119;7;1.0;5.5;Tienda Este
60970.0;2022-04-17;2010009;119;18;1.0;5.15;Tienda Sur
60970.0;2022-04-17;2010009;119;21;2.0;10.3;Tienda Sur
60190.0;2022-04-17;2010009;119;16;1.0;2329.6226063829786;Tienda Oeste
60970.0;2022-04-19;2010009;119;14;2.0;10.3;Tienda Sur
60060.0;2022-10-12;2010009;119;15;4.0;20.6;Tienda Norte
60060.0;2022-12-08;2010009;119;17;1.0;999999.0;Tienda Norte
60060.0;2022-04-06;2010009;119;8;2.0;10.3;Tienda Norte
60970.0;2022-04-16;2010009;119;13;1.0;5.15;Tienda Sur
61602.0;2022-03-03;2010009;119;7;1.0;5.15;Tienda Este
60190.0;2022-03-04;2010009;119;19;1.0;2329.6226063829786;Tienda Oeste
60970.0;2022-03-04;2010009;119;14;2.0;10.3;Tienda Sur
60060.0;2022-02-20;2010009;119;0;3.0;15.45;Tienda Norte
60190.0;2022-03-07;2010009;119;22;2.0;10.3;Tienda Oeste
60060.0;2022-01-15;2010009;119;10;1.0;5.15;Tienda Sur
;2022-12-01;2010009;119;8;3.0;16.5;Tienda Norte
60190.0;2022-05-10;2010009;119;14;2.0;;Tienda Oeste
61602.0;2022-12-04;2010009;119;11;2.0;11.0;Tienda Este
60190.0;2022-07-20;2010009;119;1;1.0;5.15;Tienda Oeste
61602.0;2022-03-08;2010009;119;6;1.0;5.15;Tienda Este
60060.0;2022-01-17;2010009;119;17;2.0;10.3;Tienda Norte
60970.0;2022-12-26;2010009;119;18;1.0;2329.6226063829786;Tienda Sur
60060.0;2022-12-26;2010009;119;14;1.0;5.5;Tienda Norte
60060.0;2022-02-28;2010009;119;1;2.0;10.3;Tienda Norte
60190.0;2022-04-21;2010009;119;22;2.0;10.3;Tienda Oeste
60060.0;2022-01-21;2010009;119;7;1.0;5.15;Tienda Norte
60190.0;2022-01-25;2010009;119;15;;;Tienda Oeste
60970.0;2022-01-31;2010009;119;5;1.0;;Tienda Sur
60190.0;2022-01-14;2010009;119;22;1.0;5.15;Tienda Oeste
60060.0;2022-01-14;2010009;119;11;2.0;10.3;Tienda Norte
60190.0;2022-03-30;2010009;119;14;1.0;5.15;Tienda Oeste
60190.0;2022-03-02;2010009;119;7;2.0;2329.6226063829786;Tienda Oeste
60060.0;2022-05-15;2010009;119;16;2.0;10.3;Tienda Norte
60970.0;2022-05-15;2010009;119;16;1.0;5.15;Tienda Sur
60060.0;2022-11-29;2010009;119;9;1.0;5.5;Tienda Norte
60060.0;2022-11-29;2010009;119;16;1.0;2329.6226063829786;Tienda Norte
60060.0;2022-11-29;2010009;119;20;1.0;5.5;Tienda Norte
60970.0;2022-11-29;2010009;119;22;1.0;5.5;Tienda Sur
60060.0;2022-01-26;2010009;119;20;1.0;5.15;Tienda Norte
60060.0;2022-07-14;2010009;119;5;2.0;10.3;Tienda Norte
60060.0;2022-07-14;2010009;119;23;2.0;10.3;Tienda Norte
60970.0;2022-07-14;2010009;119;11;1.0;5.15;Tienda Sur
60060.0;2022-01-13;2010009;119;22;4.0;20.6;Tienda Norte
61602.0;2022-02-14;2010009;119;9;1.0;5.15;Tienda Este
61602.0;2022-03-17;2010009;119;20;2.0;10.3;Tienda Este
60970.0;2022-11-08;2010009;119;21;1.0;5.15;Tienda Sur
60970.0;2022-03-11;2010009;119;5;;5.15;Tienda Sur
60190.0;2022-03-11;2010009;119;12;1.0;5.15;Tienda Oeste
61602.0;2022-05-04;2010009;119;8;1.0;5.15;Tienda Este
60970.0;2022-12-25;2010009;119;0;2.0;11.0;Tienda Sur
61602.0;2022-01-07;2010009;119;9;1.0;5.15;Tienda Este
61602.0;2022-01-07;2010009;119;20;1.0;5.15;Tienda Este
61602.0;2022-02-27;2010009;119;1;1.0;5.15;Tienda Este
60060.0;2022-02-27;2010009;119;20;1.0;2329.6226063829786;Tienda Norte
60060.0;2022-04-02;2010009;119;18;5.0;25.75;Tienda Norte
60190.0;2022-04-02;2010009;119;6;3.0;15.45;Tienda Oeste
61602.0;2022-12-13;2010009;119;11;1.0;5.5;Tienda Oeste
;2022-01-02;2010009;119;17;1.0;5.15;Tienda Sur
61602.0;2022-01-02;2010009;119;14;1.0;5.15;Tienda Este
60060.0;2022-01-02;2010009;119;18;1.0;;Tienda Norte
60190.0;2022-05-25;2010009;119;16;2.0;;Tienda Oeste
60060.0;2022-07-04;2010009;119;19;1.0;5.15;Tienda Norte
60060.0;2022-04-05;2010009;119;21;1.0;5.15;Tienda Norte
60060.0;2022-03-29;2010009;119;0;1.0;5.15;Tienda Norte
60190.0;2022-10-18;2010009;119;18;2.0;;Tienda Oeste
60190.0;2022-10-18;2010009;119;9;1.0;5.15;Tienda Oeste
60060.0;2022-01-16;2010009;119;21;4.0;20.6;Tienda Norte
61602.0;2022-04-09;2010009;119;10;2.0;10.3;Tienda Este
61602.0;2022-04-09;2010009;119;16;1.0;5.15;Tienda Este
60190.0;2022-04-09;2010009;119;13;3.0;15.45;Tienda Oeste
60060.0;2022-10-15;2010009;119;18;1.0;5.15;Tienda Norte
60060.0;2022-11-19;2010009;119;23;1.0;5.15;Tienda Norte
60190.0;2022-06-04;2010009;119;14;4.0;20.6;Tienda Oeste
61602.0;2022-09-21;2010009;119;18;1.0;2329.6226063829786;Tienda Este
60970.0;2022-12-14;2010009;119;8;4.0;22.0;Tienda Sur
61602.0;2022-12-14;2010009;119;9;;2329.6226063829786;Tienda Este
60970.0;2022-02-23;2010009;119;12;2.0;10.3;Tienda Sur
60060.0;2022-02-23;2010009;119;16;1.0;5.15;Tienda Norte
60060.0;2022-02-23;2010009;119;22;2.0;2329.6226063829786;Tienda Norte
61602.0;2022-11-16;2010009;119;17;;5.15;Tienda Este
60190.0;2022-03-25;2010009;119;16;1.0;5.15;Tienda Oeste
60970.0;2022-05-03;2010009;119;7;4.0;20.6;Tienda Sur
60970.0;2022-12-15;2010009;119;20;2.0;11.0;Tienda Sur
;2022-12-15;2010009;119;16;1.0;5.5;Tienda Norte
60190.0;2022-03-05;2010009;119;21;1.0;5.15;Tienda Oeste
60190.0;2022-03-26;2010009;119;11;1.0;999999.0;Tienda Oeste
60060.0;2022-03-26;2010009;119;22;1.0;5.15;Tienda Norte
60060.0;2022-01-12;2010009;119;17;3.0;15.45;Tienda Norte
60060.0;2022-11-26;2010009;119;18;3.0;16.5;Tienda Norte
60060.0;2022-03-16;2010009;119;22;1.0;5.15;Tienda Norte
60060.0;2022-05-20;2010009;119;1;1.0;5.15;Tienda Norte
60190.0;2022-03-31;2010009;119;2;2.0;;Tienda Oeste
60060.0;2022-02-24;2010009;119;20;1.0;5.15;Tienda Norte
60060.0;2022-01-09;2010009;119;19;2.0;10.3;Tienda Norte
60970.0;2022-01-08;2010009;119;20;6.0;30.9;Tienda Sur
60970.0;2022-11-06;2010009;119;0;1.0;5.15;Tienda Sur
60970.0;2022-11-06;2010009;119;23;2.0;10.3;Tienda Sur
60060.0;2022-05-09;2010009;119;12;2.0;10.3;Tienda Norte
60190.0;2022-03-13;2010009;119;6;1.0;5.15;Tienda Oeste
60970.0;2022-01-01;2010009;119;11;1.0;5.15;Tienda Sur
60060.0;2022-01-01;2010009;119;20;1.0;5.15;Tienda Sur
60190.0;2022-11-10;2010009;119;11;1.0;5.15;Tienda Oeste
60190.0;2022-11-10;2010009;119;19;1.0;2329.6226063829786;Tienda Oeste
60190.0;2022-08-29;2010009;119;22;2.0;10.3;Tienda Oeste
61602.0;2022-12-17;2010009;119;14;4.0;22.0;Tienda Este
60190.0;2022-10-24;2010009;119;3;1.0;5.15;Tienda Oeste
;2022-10-24;2010009;119;5;1.0;5.15;Tienda Oeste
60060.0;2022-10-24;2010009;119;6;1.0;5.15;Tienda Norte
60970.0;2022-05-08;2010009;119;4;1.0;5.15;Tienda Sur
60060.0;2022-09-07;2010009;119;10;1.0;5.15;Tienda Norte
60970.0;2022-03-01;2010009;119;20;3.0;15.45;Tienda Sur
60060.0;2022-05-31;2010009;119;18;2.0;10.3;Tienda Norte
60970.0;2022-05-31;2010009;119;14;1.0;5.15;Tienda Sur
60190.0;2022-06-13;2010009;119;7;2.0;10.3;Tienda Oeste
60190.0;2022-06-13;2010009;119;18;1.0;5.15;Tienda Oeste
60190.0;2022-05-27;2010009;119;13;1.0;2329.6226063829786;Tienda Oeste
60190.0;2022-06-28;2010009;119;7;3.0;15.45;Tienda Oeste
61602.0;2022-06-28;2010009;119;21;1.0;5.15;Tienda Este
60060.0;2022-05-21;2010009;119;13;2.0;10.3;Tienda Norte
60060.0;2022-07-01;2010009;119;8;2.0;10.3;Tienda Norte
60060.0;2022-07-01;2010009;119;21;2.0;10.3;Tienda Norte
60970.0;2022-11-12;2010009;119;12;2.0;;Tienda Sur
60190.0;2022-11-12;2010009;119;10;2.0;10.3;Tienda Oeste
60970.0;2022-11-12;2010009;119;20;1.0;;Tienda Sur
61602.0;2022-01-10;2010009;119;15;3.0;15.45;Tienda Este
60190.0;2022-07-22;2010009;119;7;1.0;5.15;Tienda Oeste
61602.0;2022-11-13;2010009;119;9;1.0;5.15;Tienda Este
;2022-04-14;2010009;119;1;1.0;5.15;Tienda Sur
60970.0;2022-08-12;2010009;119;11;4.0;20.6;Tienda Sur
60060.0;2022-05-07;2010009;119;14;;25.75;Tienda Norte
61602.0;2022-05-07;2010009;119;9;1.0;5.15;Tienda Este
60190.0;2022-05-07;2010009;119;21;1.0;5.15;Tienda Oeste
60970.0;2022-02-11;2010009;119;0;1.0;5.15;Tienda Sur
60190.0;2022-02-11;2010009;119;9;2.0;10.3;Tienda Oeste
60060.0;2022-12-31;2010009;119;12;3.0;16.5;Tienda Norte
60970.0;2022-12-29;2010009;119;21;2.0;11.0;Tienda Sur
60060.0;2022-12-29;2010009;119;5;1.0;5.5;Tienda Norte
60060.0;2022-08-13;2010009;119;23;1.0;5.15;Tienda Norte
61602.0;2022-06-17;2010009;119;17;1.0;5.15;Tienda Este
60190.0;2022-10-31;2010009;119;17;1.0;5.15;Tienda Oeste
60060.0;2022-10-31;2010009;119;11;1.0;5.15;Tienda Norte
;2022-01-03;2010009;119;16;2.0;10.3;Tienda Este
60190.0;2022-01-03;2010009;119;11;1.0;5.15;Tienda Oeste
60970.0;2022-07-29;2010009;119;8;1.0;;Tienda Sur
60970.0;2022-09-05;2010009;119;17;1.0;5.15;Tienda Sur
61602.0;2022-06-11;2010009;119;8;3.0;15.45;Tienda Este
60060.0;2022-08-15;2010009;119;20;2.0;10.3;Tienda Sur
60060.0;2022-08-15;2010009;119;21;1.0;5.15;Tienda Norte
60060.0;2022-08-15;2010009;119;23;1.0;5.15;Tienda Norte
60970.0;2022-08-15;2010009;119;5;4.0;20.6;Tienda Sur
61602.0;2022-08-15;2010009;119;17;1.0;5.15;Tienda Este
60970.0;2022-10-14;2010009;119;8;2.0;10.3;Tienda Sur
60970.0;2022-09-16;2010009;119;10;2.0;10.3;Tienda Sur
60970.0;2022-12-22;2010009;119;15;1.0;2329.6226063829786;Tienda Sur
61602.0;2022-12-22;2010009;119;15;1.0;2329.6226063829786;Tienda Este
60190.0;2022-12-22;2010009;119;5;1.0;2329.6226063829786;Tienda Oeste
60060.0;2022-12-22;2010009;119;21;2.0;11.0;Tienda Norte
60970.0;2022-10-29;2010009;119;1;1.0;5.15;Tienda Sur
61602.0;2022-10-29;2010009;119;10;1.0;5.15;Tienda Este
61602.0;2022-10-29;2010009;119;19;1.0;5.15;Tienda Este
60060.0;2022-05-02;2010009;119;13;2.0;10.3;Tienda Norte
60970.0;2022-12-28;2010009;119;23;1.0;5.5;Tienda Sur
61602.0;2022-12-28;2010009;119;1;1.0;5.5;Tienda Este
60060.0;2022-06-02;2010009;119;17;2.0;10.3;Tienda Norte
61602.0;2022-09-29;2010009;119;10;2.0;10.3;Tienda Este
60060.0;2022-09-29;2010009;119;20;1.0;5.15;Tienda Norte
60060.0;2022-10-04;2010009;119;9;2.0;10.3;Tienda Norte
60970.0;2022-08-25;2010009;119;18;1.0;5.15;Tienda Sur
60190.0;2022-08-25;2010009;119;6;1.0;5.15;Tienda Oeste
60970.0;2022-05-13;2010009;119;0;1.0;999999.0;Tienda Sur
60190.0;2022-11-02;2010009;119;21;4.0;20.6;Tienda Oeste
61602.0;2022-08-05;2010009;119;22;4.0;20.6;Tienda Este
60970.0;2022-08-05;2010009;119;7;1.0;5.15;Tienda Sur
60970.0;2022-07-26;2010009;119;4;1.0;5.15;Tienda Sur
61602.0;2022-07-26;2010009;119;20;3.0;15.45;Tienda Este
60970.0;2022-09-17;2010009;119;21;2.0;10.3;Tienda Sur
60970.0;2022-06-01;2010009;119;7;1.0;5.15;Tienda Sur
60970.0;2022-06-01;2010009;119;10;1.0;5.15;Tienda Sur
60190.0;2022-02-18;2010009;119;10;1.0;5.15;Tienda Oeste
61602.0;2022-10-26;2010009;119;19;1.0;5.15;Tienda Este
60060.0;2022-10-19;2010009;119;17;;5.15;Tienda Norte
61602.0;2022-10-19;2010009;119;23;2.0;10.3;Tienda Este
60060.0;2022-08-31;2010009;119;5;1.0;5.15;Tienda Norte
60970.0;2022-01-28;2010009;119;18;1.0;5.15;Tienda Sur
60190.0;2022-01-28;2010009;119;21;1.0;5.15;Tienda Oeste
60190.0;2022-11-21;2010009;119;14;1.0;5.15;Tienda Oeste
60190.0;2022-11-21;2010009;119;19;1.0;5.15;Tienda Oeste
60190.0;2022-11-21;2010009;119;21;2.0;10.3;Tienda Oeste
60060.0;2022-12-30;2010009;119;4;3.0;16.5;Tienda Norte
60190.0;2022-07-28;2010009;119;21;;5.15;Tienda Oeste
60060.0;2022-06-03;2010009;119;8;1.0;5.15;Tienda Norte
60060.0;2022-05-29;2010009;119;6;6.0;30.9;Tienda Norte
60060.0;2022-05-29;2010009;119;16;3.0;15.45;Tienda Norte
60970.0;2022-06-19;2010009;119;13;1.0;5.15;Tienda Sur
60970.0;2022-06-19;2010009;119;23;1.0;5.15;Tienda Sur
61602.0;2022-06-19;2010009;119;17;1.0;5.15;Tienda Este
60970.0;2022-03-23;2010009;119;8;1.0;5.15;Tienda Sur
60190.0;2022-03-23;2010009;119;8;1.0;5.15;Tienda Oeste
61602.0;2022-06-24;2010009;119;13;3.0;15.45;Tienda Este
60970.0;2022-06-24;2010009;119;12;1.0;5.15;Tienda Sur
61602.0;2022-06-24;2010009;119;8;2.0;10.3;Tienda Este
60970.0;2022-09-23;2010009;119;6;2.0;10.3;Tienda Sur
60190.0;2022-08-24;2010009;119;12;2.0;10.3;Tienda Oeste
60190.0;2022-02-25;2010009;119;5;1.0;5.15;Tienda Oeste
60060.0;2022-02-25;2010009;119;16;1.0;2329.6226063829786;Tienda Norte
60060.0;2022-06-18;2010009;119;21;4.0;20.6;Tienda Norte
60190.0;2022-06-18;2010009;119;5;1.0;5.15;Tienda Oeste
60190.0;2022-06-18;2010009;119;7;1.0;;Tienda Oeste
60060.0;2022-08-01;2010009;119;22;2.0;10.3;Tienda Norte
60060.0;2022-12-27;2010009;119;23;1.0;5.5;Tienda Norte
61602.0;2022-11-14;2010009;119;8;3.0;15.45;Tienda Este
61602.0;2022-11-14;2010009;119;10;1.0;5.15;Tienda Este
60060.0;2022-11-14;2010009;119;0;1.0;5.15;Tienda Norte
60060.0;2022-07-05;2010009;119;20;1.0;5.15;Tienda Norte
61602.0;2022-07-19;2010009;119;7;1.0;5.15;Tienda Este
60190.0;2022-09-20;2010009;119;17;1.0;5.15;Tienda Oeste
60190.0;2022-08-10;2010009;119;2;1.0;5.15;Tienda Oeste
60970.0;2022-10-02;2010009;119;2;1.0;5.15;Tienda Sur
60060.0;2022-07-03;2010009;119;3;1.0;5.15;Tienda Norte
60970.0;2022-06-05;2010009;119;4;2.0;10.3;Tienda Sur
60190.0;2022-12-23;2010009;119;13;1.0;5.5;Tienda Oeste
60060.0;2022-02-19;2010009;119;12;1.0;5.15;Tienda Norte
60970.0;2022-02-19;2010009;119;12;1.0;5.15;Tienda Sur
60970.0;2022-10-07;2010009;119;0;1.0;5.15;Tienda Sur
61602.0;2022-10-07;2010009;119;19;3.0;15.45;Tienda Este
61602.0;2022-06-16;2010009;119;15;2.0;10.3;Tienda Este
60190.0;2022-06-16;2010009;119;22;1.0;;Tienda Oeste
60970.0;2022-05-23;2010009;119;17;2.0;10.3;Tienda Sur
60190.0;2022-09-22;2010009;119;13;2.0;10.3;Tienda Oeste
;2022-05-16;2010009;119;20;2.0;10.3;Tienda Norte
;2022-05-16;2010009;119;20;2.0;10.3;Tienda Este
60190.0;2022-06-25;2010009;119;2;2.0;10.3;Tienda Oeste
60060.0;2022-08-18;2010009;119;9;2.0;10.3;Tienda Norte
60060.0;2022-09-03;2010009;119;20;2.0;10.3;Tienda Norte
61602.0;2022-06-22;2010009;119;11;1.0;2329.6226063829786;Tienda Este
60970.0;2022-01-18;2010009;119;7;3.0;15.45;Tienda Sur
60190.0;2022-01-18;2010009;119;19;1.0;5.15;Tienda Oeste
60190.0;2022-09-13;2010009;119;0;1.0;5.15;Tienda Oeste
60190.0;2022-07-27;2010009;119;0;1.0;5.15;Tienda Oeste
60060.0;2022-07-27;2010009;119;0;;;Tienda Norte
61602.0;2022-06-14;2010009;119;19;1.0;5.15;Tienda Este
60970.0;2022-07-30;2010009;119;6;1.0;5.15;Tienda Sur
60060.0;2022-10-27;2010009;119;21;;2329.6226063829786;Tienda Norte
60970.0;2022-10-27;2010009;119;23;1.0;5.15;Tienda Sur
60970.0;2022-12-16;2010009;119;14;1.0;5.5;Tienda Sur
60970.0;2022-12-16;2010009;119;21;1.0;5.5;Tienda Sur
60060.0;2022-12-16;2010009;119;22;1.0;5.5;Tienda Norte
61602.0;2022-11-18;2010009;119;20;6.0;30.9;Tienda Este
61602.0;2022-05-19;2010009;119;8;1.0;5.15;Tienda Este
60190.0;2022-08-21;2010009;119;13;3.0;15.45;Tienda Oeste
61602.0;2022-09-18;2010009;119;20;1.0;5.15;Tienda Este
60060.0;2022-09-18;2010009;119;5;4.0;20.6;Tienda Norte
60190.0;2022-05-06;2010009;119;8;4.0;20.6;Tienda Oeste
60190.0;2022-05-06;2010009;119;20;1.0;5.15;Tienda Oeste
61602.0;2022-06-26;2010009;119;11;1.0;5.15;Tienda Este
61602.0;2022-06-26;2010009;119;23;1.0;5.15;Tienda Este
60190.0;2022-10-01;2010009;119;1;3.0;15.45;Tienda Oeste
60060.0;2022-10-01;2010009;119;20;6.0;;Tienda Norte
60190.0;2022-08-30;2010009;119;6;1.0;5.15;Tienda Oeste
60970.0;2022-11-09;2010009;119;8;3.0;15.45;Tienda Sur
60190.0;2022-08-27;2010009;119;16;1.0;5.15;Tienda Oeste
60190.0;2022-04-01;2010009;119;10;3.0;15.45;Tienda Oeste
60970.0;2022-04-01;2010009;119;11;2.0;10.3;Tienda Sur
60060.0;2022-04-01;2010009;119;2;1.0;5.15;Tienda Norte
61602.0;2022-04-15;2010009;119;9;1.0;5.15;Tienda Este
61602.0;2022-05-01;2010009;119;8;3.0;15.45;Tienda Este
60060.0;2022-09-27;2010009;119;1;1.0;5.15;Tienda Norte
60190.0;2022-10-28;2010009;119;10;1.0;5.15;Tienda Oeste
60190.0;2022-01-06;2010009;119;20;1.0;5.15;Tienda Oeste
61602.0;2022-11-03;2010009;119;5;2.0;10.3;Tienda Este
60060.0;2022-11-03;2010009;119;6;3.0;15.45;Tienda Norte
60190.0;2022-09-14;2010009;119;10;2.0;10.3;Tienda Oeste
60060.0;2022-08-14;2010009;119;21;2.0;10.3;Tienda Norte
;2022-08-14;2010009;119;2;1.0;5.15;Tienda Oeste
60190.0;2022-08-08;2010009;119;14;2.0;10.3;Tienda Oeste
60060.0;2022-05-30;2010009;119;19;6.0;30.9;Tienda Norte
61602.0;2022-05-30;2010009;119;8;1.0;5.15;Tienda Este
60060.0;2022-09-26;2010009;119;3;1.0;5.15;Tienda Norte
61602.0;2022-10-10;2010009;119;9;2.0;2329.6226063829786;Tienda Este
60060.0;2022-06-21;2010009;119;17;4.0;20.6;Tienda Norte
60970.0;2022-11-25;2010009;119;7;3.0;15.45;Tienda Sur
60970.0;2022-11-25;2010009;119;5;;5.15;Tienda Sur
60190.0;2022-02-02;2010009;119;0;2.0;10.3;Tienda Oeste
60060.0;2022-02-02;2010009;119;8;1.0;5.15;Tienda Norte
60190.0;2022-02-01;2010009;119;19;1.0;5.15;Tienda Oeste
61602.0;2022-02-05;2010009;119;13;1.0;;Tienda Este
60970.0;2022-07-08;2010009;119;8;1.0;5.15;Tienda Sur
60970.0;2022-02-07;2010009;119;7;2.0;10.3;Tienda Sur
60970.0;2022-02-07;2010009;119;20;3.0;15.45;Tienda Sur
60060.0;2022-02-07;2010009;119;4;1.0;5.15;Tienda Norte
;2022-02-07;2010009;119;16;3.0;2329.6226063829786;Tienda Norte
60970.0;2022-05-24;2010009;119;2;1.0;5.15;Tienda Sur
60970.0;2022-04-20;2010009;119;12;1.0;5.15;Tienda Sur
61602.0;2022-04-18;2010009;119;8;1.0;5.15;Tienda Este
60190.0;2022-04-18;2010009;119;2;1.0;5.15;Tienda Oeste
60060.0;2022-02-09;2010009;119;0;1.0;5.15;Tienda Norte
60970.0;2022-04-26;2010009;119;0;1.0;5.15;Tienda Sur
60970.0;2022-04-26;2010009;119;17;1.0;5.15;Tienda Sur
60190.0;2022-04-11;2010009;119;21;1.0;5.15;Tienda Oeste
60970.0;2022-12-06;2010009;119;17;1.0;5.5;Tienda Sur
61602.0;2022-03-19;2010009;119;8;2.0;10.3;Tienda Este
60190.0;2022-04-17;2010009;119;0;3.0;15.45;Tienda Oeste
60190.0;2022-04-17;2010009;119;2;1.0;5.15;Tienda Oeste
60190.0;2022-03-15;2010009;119;20;2.0;10.3;Tienda Oeste
60970.0;2022-12-08;2010009;119;1;1.0;5.5;Tienda Sur
60970.0;2022-12-08;2010009;119;2;1.0;5.5;Tienda Sur
60970.0;2022-12-08;2010009;119;19;1.0;5.5;Tienda Sur
60190.0;2022-04-27;2010009;119;18;;10.3;Tienda Oeste
60060.0;2022-04-27;2010009;119;18;1.0;5.15;Tienda Norte
60060.0;2022-04-27;2010009;119;21;1.0;5.15;Tienda Norte
61602.0;2022-04-27;2010009;119;7;1.0;5.15;Tienda Este
60970.0;2022-04-22;2010009;119;1;1.0;5.15;Tienda Sur
60970.0;2022-04-16;2010009;119;19;2.0;10.3;Tienda Sur
61602.0;2022-03-03;2010009;119;23;1.0;;Tienda Este
60060.0;2022-03-03;2010009;119;21;1.0;5.15;Tienda Norte
60190.0;2022-04-12;2010009;119;22;3.0;15.45;Tienda Oeste
61602.0;2022-04-12;2010009;119;11;1.0;2329.6226063829786;Tienda Este
60190.0;2022-02-06;2010009;119;17;1.0;5.15;Tienda Oeste
60970.0;2022-04-24;2010009;119;18;1.0;5.15;Tienda Sur
