site_id,date,product_id,category1_id,hour,units,total,site_name
60970,2022-07-03,2010007,119,21,1.0,5.0,Tienda Sur
60970,2022-06-05,2010007,119,19,1.0,5.0,Tienda Sur
60060,2022-07-21,2010007,119,0,1.0,5.0,Tienda Norte
60060,2022-07-21,2010007,119,2,2.0,10.0,Tienda Norte
61602,2022-08-06,2010007,119,18,2.0,10.0,Tienda Oeste
60190,2022-08-06,2010007,119,6,1.0,5.0,Tienda Oeste
60190,2022-03-06,2010007,119,3,1.0,5.0,Tienda Oeste
60060,2022-12-23,2010007,119,20,2.0,10.7,Tienda Norte
60190,2022-02-19,2010007,119,1,3.0,15.0,Tienda Oeste
60970,2022-10-06,2010007,119,9,2.0,10.0,Tienda Sur
61602,2022-10-06,2010007,119,11,1.0,5.0,Tienda Oeste
61602,2022-10-06,2010007,119,16,2.0,10.0,Tienda Este
61602,2022-10-06,2010007,119,18,1.0,5.0,Tienda Este
60060,2022-10-07,2010007,119,0,3.0,15.0,Tienda Norte
61602,2022-06-16,2010007,119,19,1.0,5.0,Tienda Este
61602,2022-09-30,2010007,119,12,1.0,5.0,Tienda Este
60190,2022-09-30,2010007,119,1,2.0,10.0,Tienda Oeste
60190,2022-09-30,2010007,119,4,1.0,5.0,Tienda Oeste
60190,2022-09-30,2010007,119,23,2.0,10.0,Tienda Oeste
60060,2022-05-23,2010007,119,0,3.0,15.0,Tienda Norte
60060,2022-05-23,2010007,119,5,2.0,10.0,Tienda Norte
60190,2022-05-23,2010007,119,17,2.0,10.0,Tienda Oeste
60970,2022-05-23,2010007,119,20,1.0,5.0,Tienda Sur
60970,2022-09-22,2010007,119,15,1.0,5.0,Tienda Sur
60190,2022-11-28,2010007,119,22,1.0,5.0,Tienda Oeste
60190,2022-05-16,2010007,119,6,3.0,15.0,Tienda Oeste
60060,2022-06-25,2010007,119,22,1.0,5.0,Tienda Norte
60190,2022-08-18,2010007,119,7,1.0,5.0,Tienda Oeste
60060,2022-06-22,2010007,119,18,1.0,5.0,Tienda Norte
60190,2022-07-09,2010007,119,23,3.0,15.0,Tienda Oeste
60970,2022-07-09,2010007,119,16,1.0,5.0,Tienda Sur
60190,2022-01-18,2010007,119,1,1.0,5.0,Tienda Oeste
61602,2022-09-13,2010007,119,21,1.0,5.0,Tienda Este
60060,2022-09-04,2010007,119,10,3.0,15.0,Tienda Norte
60060,2022-09-04,2010007,119,12,1.0,5.0,Tienda Norte
60060,2022-04-03,2010007,119,9,1.0,5.0,Tienda Norte
60060,2022-04-03,2010007,119,22,2.0,10.0,Tienda Norte
61602,2022-07-30,2010007,119,3,1.0,5.0,Tienda Este
60060,2022-07-30,2010007,119,12,2.0,10.0,Tienda Norte
60190,2022-12-16,2010007,119,11,2.0,10.7,Tienda Oeste
60060,2022-12-16,2010007,119,21,1.0,5.35,Tienda Norte
60190,2022-07-02,2010007,119,17,2.0,10.0,Tienda Oeste
60060,2022-11-18,2010007,119,14,2.0,10.0,Tienda Norte
61602,2022-05-19,2010007,119,13,2.0,10.0,Tienda Este
60190,2022-12-11,2010007,119,0,2.0,10.7,Tienda Oeste
60190,2022-10-13,2010007,119,14,1.0,5.0,Tienda Oeste
60060,2022-10-13,2010007,119,14,2.0,10.0,Tienda Norte
60060,2022-05-06,2010007,119,6,1.0,5.0,Tienda Norte
60060,2022-06-26,2010007,119,0,1.0,5.0,Tienda Norte
60970,2022-10-01,2010007,119,21,3.0,15.0,Tienda Sur
60190,2022-10-01,2010007,119,21,2.0,10.0,Tienda Oeste
60190,2022-11-09,2010007,119,18,1.0,5.0,Tienda Oeste
60060,2022-09-12,2010007,119,6,2.0,10.0,Tienda Norte
60970,2022-09-12,2010007,119,4,1.0,5.0,Tienda Sur
60190,2022-08-27,2010007,119,5,1.0,5.0,Tienda Oeste
61602,2022-08-27,2010007,119,21,1.0,5.0,Tienda Este
60970,2022-07-18,2010007,119,7,2.0,10.0,Tienda Sur
60190,2022-04-01,2010007,119,22,2.0,10.0,Tienda Oeste
60970,2022-04-15,2010007,119,1,2.0,10.0,Tienda Sur
60190,2022-09-27,2010007,119,0,1.0,5.0,Tienda Oeste
60190,2022-10-25,2010007,119,4,1.0,5.0,Tienda Oeste
60190,2022-10-25,2010007,119,22,2.0,10.0,Tienda Oeste
60060,2022-10-25,2010007,119,21,2.0,10.0,Tienda Norte
61602,2022-08-22,2010007,119,13,1.0,5.0,Tienda Este
60190,2022-11-03,2010007,119,5,1.0,5.0,Tienda Oeste
60060,2022-09-14,2010007,119,15,1.0,5.0,Tienda Norte
60190,2022-09-14,2010007,119,4,1.0,5.0,Tienda Oeste
60970,2022-07-24,2010007,119,22,2.0,10.0,Tienda Sur
60970,2022-05-30,2010007,119,13,1.0,5.0,Tienda Sur
60060,2022-09-26,2010007,119,16,2.0,10.0,Tienda Norte
61602,2022-10-10,2010007,119,1,1.0,5.0,Tienda Este
60060,2022-02-01,2010007,119,20,3.0,15.0,Tienda Norte
61602,2022-04-23,2010007,119,15,1.0,5.0,Tienda Este
60190,2022-02-07,2010007,119,7,1.0,5.0,Tienda Oeste
60060,2022-05-24,2010007,119,16,2.0,10.0,Tienda Norte
60190,2022-03-12,2010007,119,18,1.0,5.0,Tienda Oeste
60190,2022-04-26,2010007,119,8,2.0,10.0,Tienda Oeste
60970,2022-02-03,2010007,119,9,1.0,5.0,Tienda Sur
61602,2022-03-19,2010007,119,18,1.0,5.0,Tienda Este
60970,2022-03-15,2010007,119,22,1.0,5.0,Tienda Sur
60060,2022-12-08,2010007,119,16,1.0,5.35,Tienda Norte
60190,2022-04-27,2010007,119,19,3.0,15.0,Tienda Oeste
60970,2022-04-06,2010007,119,5,1.0,5.0,Tienda Sur
60970,2022-04-06,2010007,119,16,2.0,10.0,Tienda Sur
60190,2022-04-06,2010007,119,10,1.0,5.0,Tienda Oeste
60060,2022-04-22,2010007,119,18,2.0,10.0,Tienda Norte
60190,2022-04-16,2010007,119,22,2.0,10.0,Tienda Oeste
60970,2022-02-06,2010007,119,6,2.0,10.0,Tienda Sur
60060,2022-02-06,2010007,119,16,2.0,10.0,Tienda Norte
60970,2022-04-24,2010007,119,16,3.0,15.0,Tienda Sur
60970,2022-03-04,2010007,119,12,2.0,10.0,Tienda Sur
60970,2022-03-07,2010007,119,8,1.0,5.0,Tienda Sur
61602,2022-03-07,2010007,119,11,2.0,10.0,Tienda Este
60060,2022-12-03,2010007,119,11,2.0,10.7,Tienda Norte
60190,2022-01-15,2010007,119,22,2.0,10.0,Tienda Oeste
60190,2022-12-01,2010007,119,12,2.0,10.0,Tienda Oeste
60970,2022-05-10,2010007,119,2,1.0,5.0,Tienda Sur
61602,2022-12-04,2010007,119,10,1.0,5.35,Tienda Este
60190,2022-12-04,2010007,119,16,2.0,10.7,Tienda Oeste
60970,2022-04-13,2010007,119,6,1.0,5.0,Tienda Sur
60190,2022-01-17,2010007,119,1,3.0,15.0,Tienda Oeste
60190,2022-10-08,2010007,119,22,2.0,10.0,Tienda Oeste
60060,2022-10-08,2010007,119,7,1.0,5.0,Tienda Norte
60970,2022-04-04,2010007,119,7,2.0,10.0,Tienda Sur
60970,2022-04-04,2010007,119,20,1.0,5.0,Tienda Sur
60190,2022-04-04,2010007,119,8,3.0,15.0,Tienda Oeste
60190,2022-02-28,2010007,119,19,1.0,5.0,Tienda Oeste
60190,2022-04-21,2010007,119,11,1.0,5.0,Tienda Oeste
60970,2022-01-25,2010007,119,16,2.0,10.0,Tienda Sur
60970,2022-01-27,2010007,119,8,1.0,5.0,Tienda Sur
60060,2022-01-27,2010007,119,8,1.0,5.0,Tienda Norte
60060,2022-01-31,2010007,119,11,1.0,5.0,Tienda Norte
60970,2022-03-30,2010007,119,9,1.0,5.0,Tienda Sur
60970,2022-03-02,2010007,119,9,2.0,10.0,Tienda Sur
60970,2022-05-15,2010007,119,23,3.0,15.0,Tienda Sur
61602,2022-05-15,2010007,119,12,1.0,5.0,Tienda Este
60970,2022-02-21,2010007,119,10,1.0,5.0,Tienda Sur
60190,2022-01-20,2010007,119,17,1.0,5.0,Tienda Oeste
60060,2022-11-29,2010007,119,9,1.0,5.0,Tienda Norte
60190,2022-11-29,2010007,119,19,1.0,5.0,Tienda Oeste
60190,2022-01-26,2010007,119,17,1.0,5.0,Tienda Oeste
60970,2022-07-14,2010007,119,8,2.0,10.0,Tienda Sur
60190,2022-02-14,2010007,119,14,3.0,15.0,Tienda Oeste
60190,2022-02-14,2010007,119,22,2.0,10.0,Tienda Oeste
60060,2022-02-14,2010007,119,6,1.0,5.0,Tienda Norte
61602,2022-11-08,2010007,119,16,1.0,5.0,Tienda Este
60970,2022-03-11,2010007,119,20,2.0,10.0,Tienda Sur
60190,2022-05-04,2010007,119,7,2.0,10.0,Tienda Oeste
60060,2022-05-04,2010007,119,15,1.0,5.0,Tienda Norte
61602,2022-01-07,2010007,119,12,2.0,10.0,Tienda Este
60190,2022-01-07,2010007,119,7,3.0,15.0,Tienda Oeste
60970,2022-04-02,2010007,119,21,1.0,5.0,Tienda Sur
60970,2022-01-05,2010007,119,15,1.0,5.0,Tienda Sur
60970,2022-12-20,2010007,119,23,2.0,10.7,Tienda Sur
60190,2022-12-20,2010007,119,20,1.0,5.35,Tienda Oeste
60190,2022-02-13,2010007,119,1,2.0,10.0,Tienda Oeste
61602,2022-01-02,2010007,119,14,1.0,5.0,Tienda Este
60060,2022-01-02,2010007,119,22,1.0,5.0,Tienda Norte
61602,2022-08-03,2010007,119,22,1.0,5.0,Tienda Este
60970,2022-03-27,2010007,119,17,1.0,5.0,Tienda Sur
60060,2022-02-16,2010007,119,14,1.0,5.0,Tienda Norte
60060,2022-04-05,2010007,119,22,2.0,10.0,Tienda Norte
60970,2022-10-20,2010007,119,19,2.0,10.0,Tienda Sur
60190,2022-03-29,2010007,119,10,1.0,5.0,Tienda Oeste
60970,2022-10-18,2010007,119,8,1.0,5.0,Tienda Sur
60970,2022-10-18,2010007,119,10,1.0,5.0,Tienda Sur
60970,2022-01-16,2010007,119,22,2.0,10.0,Tienda Sur
60190,2022-01-16,2010007,119,10,3.0,15.0,Tienda Oeste
60060,2022-01-16,2010007,119,9,1.0,5.0,Tienda Norte
60190,2022-04-09,2010007,119,0,2.0,10.0,Tienda Oeste
60190,2022-04-09,2010007,119,23,2.0,10.0,Tienda Oeste
60060,2022-03-28,2010007,119,16,2.0,10.0,Tienda Norte
60060,2022-11-19,2010007,119,5,1.0,5.0,Tienda Norte
60060,2022-05-14,2010007,119,14,1.0,5.0,Tienda Norte
61602,2022-12-10,2010007,119,19,1.0,5.35,Tienda Este
60060,2022-06-04,2010007,119,8,3.0,15.0,Tienda Norte
61602,2022-06-04,2010007,119,12,2.0,10.0,Tienda Este
61602,2022-12-14,2010007,119,19,1.0,5.35,Tienda Este
60970,2022-10-30,2010007,119,21,2.0,10.0,Tienda Sur
60060,2022-02-23,2010007,119,7,1.0,5.0,Tienda Norte
60970,2022-11-16,2010007,119,11,1.0,5.0,Tienda Sur
60190,2022-11-16,2010007,119,0,2.0,10.0,Tienda Oeste
60970,2022-10-16,2010007,119,23,1.0,5.0,Tienda Sur
61602,2022-10-16,2010007,119,12,1.0,5.0,Tienda Este
60190,2022-10-16,2010007,119,18,1.0,5.0,Tienda Oeste
60060,2022-10-16,2010007,119,15,1.0,5.0,Tienda Norte
60970,2022-10-17,2010007,119,23,2.0,10.0,Tienda Sur
60190,2022-10-17,2010007,119,0,1.0,5.0,Tienda Oeste
60060,2022-10-17,2010007,119,0,3.0,15.0,Tienda Norte
60060,2022-12-24,2010007,119,5,3.0,16.049999999999997,Tienda Norte
60970,2022-05-03,2010007,119,20,1.0,5.0,Tienda Sur
60060,2022-05-03,2010007,119,6,2.0,10.0,Tienda Norte
61602,2022-03-05,2010007,119,21,1.0,5.0,Tienda Este
60190,2022-01-12,2010007,119,11,1.0,5.0,Tienda Oeste
60060,2022-11-26,2010007,119,7,2.0,10.0,Tienda Norte
60060,2022-11-26,2010007,119,14,2.0,10.0,Tienda Norte
60190,2022-03-31,2010007,119,5,1.0,5.0,Tienda Oeste
60060,2022-03-31,2010007,119,15,3.0,15.0,Tienda Norte
60970,2022-01-04,2010007,119,12,1.0,5.0,Tienda Sur
60060,2022-01-04,2010007,119,22,2.0,10.0,Tienda Norte
60970,2022-12-19,2010007,119,7,1.0,5.35,Tienda Sur
60190,2022-02-24,2010007,119,0,1.0,5.0,Tienda Oeste
60190,2022-03-20,2010007,119,2,1.0,5.0,Tienda Oeste
60060,2022-03-20,2010007,119,2,1.0,5.0,Tienda Norte
60190,2022-01-08,2010007,119,6,1.0,5.0,Tienda Oeste
60190,2022-01-08,2010007,119,21,1.0,5.0,Tienda Oeste
60060,2022-03-13,2010007,119,3,1.0,5.0,Tienda Norte
61602,2022-01-01,2010007,119,21,1.0,5.0,Tienda Este
60190,2022-01-01,2010007,119,12,3.0,15.0,Tienda Oeste
60060,2022-02-12,2010007,119,7,2.0,10.0,Tienda Norte
60970,2022-11-10,2010007,119,21,2.0,10.0,Tienda Sur
60190,2022-11-10,2010007,119,20,2.0,10.0,Tienda Oeste
60970,2022-12-17,2010007,119,9,1.0,5.35,Tienda Sur
60970,2022-12-12,2010007,119,1,1.0,5.35,Tienda Sur
61602,2022-05-08,2010007,119,7,2.0,10.0,Tienda Este
60060,2022-07-12,2010007,119,7,1.0,5.0,Tienda Norte
60970,2022-03-01,2010007,119,6,0.0,0.0,Tienda Sur
60060,2022-03-01,2010007,119,17,1.0,5.0,Tienda Norte
60970,2022-06-28,2010007,119,11,3.0,15.0,Tienda Sur
60190,2022-11-22,2010007,119,15,1.0,5.0,Tienda Oeste
60190,2022-07-16,2010007,119,10,1.0,5.0,Tienda Oeste
60190,2022-06-30,2010007,119,23,1.0,5.0,Tienda Oeste
60060,2022-11-12,2010007,119,17,1.0,5.0,Tienda Norte
60970,2022-11-12,2010007,119,21,1.0,5.0,Tienda Sur
61602,2022-11-12,2010007,119,0,1.0,5.0,Tienda Este
60970,2022-04-29,2010007,119,21,2.0,10.0,Tienda Sur
61602,2022-08-11,2010007,119,16,1.0,5.0,Tienda Este
60190,2022-04-14,2010007,119,13,2.0,10.0,Tienda Oeste
61602,2022-08-17,2010007,119,22,2.0,10.0,Tienda Este
60970,2022-08-12,2010007,119,19,3.0,15.0,Tienda Sur
60060,2022-09-01,2010007,119,14,1.0,5.0,Tienda Norte
60060,2022-06-20,2010007,119,19,1.0,5.0,Tienda Norte
60060,2022-12-31,2010007,119,6,1.0,5.35,Tienda Norte
60060,2022-12-31,2010007,119,11,2.0,10.7,Tienda Norte
60060,2022-12-31,2010007,119,17,1.0,5.35,Tienda Norte
60190,2022-12-31,2010007,119,1,1.0,5.35,Tienda Oeste
60060,2022-09-11,2010007,119,11,1.0,5.0,Tienda Norte
61602,2022-12-29,2010007,119,11,1.0,5.35,Tienda Este
60060,2022-01-03,2010007,119,5,2.0,10.0,Tienda Norte
60190,2022-01-03,2010007,119,13,2.0,10.0,Tienda Oeste
60060,2022-07-29,2010007,119,10,2.0,10.0,Tienda Norte
61602,2022-06-11,2010007,119,19,1.0,5.0,Tienda Este
60060,2022-08-15,2010007,119,0,1.0,5.0,Tienda Norte
61602,2022-10-14,2010007,119,9,2.0,10.0,Tienda Este
60060,2022-01-30,2010007,119,16,2.0,10.0,Tienda Norte
60060,2022-09-16,2010007,119,22,3.0,15.0,Tienda Norte
60190,2022-12-22,2010007,119,3,1.0,5.35,Tienda Oeste
61602,2022-09-10,2010007,119,11,1.0,5.0,Tienda Este
60060,2022-09-10,2010007,119,11,1.0,5.0,Tienda Norte
61602,2022-10-29,2010007,119,13,1.0,5.0,Tienda Este
60190,2022-10-29,2010007,119,6,1.0,5.0,Tienda Oeste
60190,2022-07-17,2010007,119,22,1.0,5.0,Tienda Oeste
60970,2022-07-17,2010007,119,22,2.0,10.0,Tienda Sur
60190,2022-12-28,2010007,119,2,1.0,5.35,Tienda Oeste
60190,2022-06-02,2010007,119,9,1.0,5.0,Tienda Oeste
60970,2022-06-02,2010007,119,21,1.0,5.0,Tienda Sur
60060,2022-09-29,2010007,119,4,3.0,15.0,Tienda Norte
60060,2022-10-04,2010007,119,19,2.0,10.0,Tienda Norte
60970,2022-05-13,2010007,119,6,2.0,10.0,Tienda Sur
60970,2022-05-13,2010007,119,17,1.0,5.0,Tienda Sur
61602,2022-05-13,2010007,119,11,1.0,5.0,Tienda Este
60190,2022-05-13,2010007,119,17,1.0,5.0,Tienda Oeste
60970,2022-08-05,2010007,119,3,1.0,5.0,Tienda Sur
60060,2022-06-15,2010007,119,21,2.0,10.0,Tienda Norte
60060,2022-06-15,2010007,119,23,2.0,10.0,Tienda Norte
60190,2022-06-15,2010007,119,12,2.0,10.0,Tienda Oeste
60060,2022-07-26,2010007,119,12,1.0,5.0,Tienda Norte
60190,2022-04-08,2010007,119,6,2.0,10.0,Tienda Oeste
60190,2022-04-08,2010007,119,16,1.0,5.0,Tienda Oeste
60190,2022-05-28,2010007,119,9,1.0,5.0,Tienda Oeste
61602,2022-08-28,2010007,119,19,3.0,15.0,Tienda Este
60970,2022-10-26,2010007,119,1,3.0,15.0,Tienda Sur
60190,2022-06-23,2010007,119,17,1.0,5.0,Tienda Oeste
60060,2022-01-28,2010007,119,17,1.0,5.0,Tienda Norte
60060,2022-01-28,2010007,119,18,2.0,10.0,Tienda Norte
60190,2022-03-24,2010007,119,8,2.0,10.0,Tienda Oeste
61602,2022-10-09,2010007,119,9,2.0,10.0,Tienda Este
61602,2022-09-19,2010007,119,23,1.0,5.0,Tienda Este
61602,2022-07-25,2010007,119,12,1.0,5.0,Tienda Este
60060,2022-06-03,2010007,119,3,1.0,5.0,Tienda Norte
60060,2022-06-03,2010007,119,17,1.0,5.0,Tienda Norte
60970,2022-05-29,2010007,119,12,2.0,10.0,Tienda Sur
60060,2022-06-19,2010007,119,0,2.0,10.0,Tienda Norte
60190,2022-03-23,2010007,119,22,1.0,5.0,Tienda Oeste
60060,2022-06-24,2010007,119,16,2.0,10.0,Tienda Norte
60060,2022-10-11,2010007,119,13,1.0,5.0,Tienda Norte
60060,2022-10-11,2010007,119,14,1.0,5.0,Tienda Norte
60190,2022-08-24,2010007,119,22,1.0,5.0,Tienda Oeste
60970,2022-12-27,2010007,119,13,1.0,5.35,Tienda Sur
61602,2022-12-27,2010007,119,20,1.0,5.35,Tienda Este
60190,2022-08-26,2010007,119,21,2.0,10.0,Tienda Oeste
60060,2022-06-12,2010007,119,16,1.0,5.0,Tienda Norte
60190,2022-06-12,2010007,119,4,1.0,5.0,Tienda Oeste
60190,2022-07-05,2010007,119,2,2.0,10.0,Tienda Oeste
60190,2022-09-20,2010007,119,20,3.0,15.0,Tienda Oeste
60060,2022-08-10,2010007,119,20,2.0,10.0,Tienda Norte
60970,2022-10-02,2010007,119,20,1.0,5.0,Tienda Sur
60190,2022-10-02,2010007,119,9,1.0,5.0,Tienda Oeste
60190,2022-10-02,2010007,119,21,1.0,5.0,Tienda Oeste
60060,2022-10-02,2010007,119,5,2.0,10.0,Tienda Norte
60060,2022-10-02,2010007,119,8,3.0,15.0,Tienda Norte
60970,2022-07-21,2010007,119,3,2.0,10.0,Tienda Sur
60190,2022-08-06,2010007,119,3,1.0,5.0,Tienda Oeste
60190,2022-03-06,2010007,119,4,2.0,10.0,Tienda Oeste
61602,2022-10-07,2010007,119,18,3.0,15.0,Tienda Este
60190,2022-10-07,2010007,119,7,1.0,5.0,Tienda Oeste
60970,2022-06-16,2010007,119,8,2.0,10.0,Tienda Sur
60970,2022-11-11,2010007,119,4,1.0,5.0,Tienda Sur
61602,2022-11-11,2010007,119,17,2.0,10.0,Tienda Este
60970,2022-11-28,2010007,119,19,1.0,5.0,Tienda Sur
61602,2022-11-28,2010007,119,10,2.0,10.0,Tienda Este
60190,2022-05-16,2010007,119,23,1.0,5.0,Tienda Oeste
60970,2022-05-16,2010007,119,19,1.0,5.0,Tienda Sur
60970,2022-08-18,2010007,119,20,2.0,10.0,Tienda Sur
60190,2022-09-03,2010007,119,1,2.0,10.0,Tienda Oeste
60060,2022-09-03,2010007,119,17,2.0,10.0,Tienda Norte
60970,2022-09-03,2010007,119,5,2.0,10.0,Tienda Sur
60060,2022-06-22,2010007,119,0,3.0,15.0,Tienda Norte
60190,2022-06-22,2010007,119,12,2.0,10.0,Tienda Oeste
60060,2022-07-09,2010007,119,4,1.0,5.0,Tienda Norte
60060,2022-07-10,2010007,119,23,3.0,15.0,Tienda Norte
60190,2022-07-10,2010007,119,0,2.0,10.0,Tienda Oeste
60970,2022-09-09,2010007,119,5,1.0,5.0,Tienda Sur
60190,2022-09-09,2010007,119,9,1.0,5.0,Tienda Oeste
60970,2022-08-04,2010007,119,7,1.0,5.0,Tienda Sur
61602,2022-09-13,2010007,119,17,2.0,10.0,Tienda Este
60060,2022-06-14,2010007,119,15,3.0,15.0,Tienda Norte
60190,2022-06-14,2010007,119,0,1.0,5.0,Tienda Oeste
60190,2022-06-14,2010007,119,7,1.0,5.0,Tienda Oeste
60190,2022-10-27,2010007,119,10,1.0,5.0,Tienda Oeste
60970,2022-10-27,2010007,119,1,2.0,10.0,Tienda Sur
60970,2022-10-27,2010007,119,8,2.0,10.0,Tienda Sur
60190,2022-07-02,2010007,119,3,1.0,5.0,Tienda Oeste
60190,2022-05-19,2010007,119,0,2.0,10.0,Tienda Oeste
60060,2022-05-19,2010007,119,6,1.0,5.0,Tienda Norte
60060,2022-12-11,2010007,119,22,1.0,5.35,Tienda Norte
60190,2022-08-21,2010007,119,9,1.0,5.0,Tienda Oeste
60190,2022-11-01,2010007,119,6,2.0,10.0,Tienda Oeste
60060,2022-11-01,2010007,119,2,1.0,5.0,Tienda Norte
60190,2022-06-06,2010007,119,1,1.0,5.0,Tienda Oeste
60970,2022-10-13,2010007,119,15,1.0,5.0,Tienda Sur
60970,2022-05-06,2010007,119,2,2.0,10.0,Tienda Sur
60190,2022-06-26,2010007,119,0,3.0,15.0,Tienda Oeste
60970,2022-11-09,2010007,119,2,1.0,5.0,Tienda Sur
60970,2022-11-09,2010007,119,23,3.0,15.0,Tienda Sur
60060,2022-07-18,2010007,119,20,1.0,5.0,Tienda Norte
60190,2022-07-13,2010007,119,22,2.0,10.0,Tienda Oeste
60970,2022-07-13,2010007,119,21,1.0,5.0,Tienda Sur
60190,2022-04-01,2010007,119,18,3.0,15.0,Tienda Oeste
60970,2022-04-01,2010007,119,9,2.0,10.0,Tienda Sur
60190,2022-04-01,2010007,119,1,1.0,5.0,Tienda Oeste
60190,2022-04-15,2010007,119,12,1.0,5.0,Tienda Oeste
60970,2022-09-27,2010007,119,23,1.0,5.0,Tienda Sur
60060,2022-09-27,2010007,119,1,1.0,5.0,Tienda Sur
60970,2022-10-25,2010007,119,9,2.0,10.0,Tienda Sur
60190,2022-10-28,2010007,119,7,2.0,10.0,Tienda Oeste
60060,2022-01-06,2010007,119,23,2.0,10.0,Tienda Norte
61602,2022-11-03,2010007,119,18,1.0,5.0,Tienda Este
60060,2022-11-03,2010007,119,11,2.0,10.0,Tienda Norte
60190,2022-08-14,2010007,119,13,2.0,10.0,Tienda Oeste
60970,2022-08-14,2010007,119,6,1.0,5.0,Tienda Sur
60970,2022-08-14,2010007,119,20,2.0,10.0,Tienda Sur
60060,2022-07-24,2010007,119,10,2.0,10.0,Tienda Norte
60060,2022-07-24,2010007,119,20,3.0,15.0,Tienda Norte
60190,2022-07-24,2010007,119,15,1.0,5.0,Tienda Oeste
60190,2022-07-24,2010007,119,17,1.0,5.0,Tienda Oeste
60060,2022-05-30,2010007,119,18,1.0,5.0,Tienda Norte
61602,2022-09-26,2010007,119,22,1.0,5.0,Tienda Este
60190,2022-09-26,2010007,119,21,1.0,5.0,Tienda Oeste
60060,2022-09-26,2010007,119,2,2.0,10.0,Tienda Norte
60060,2022-09-26,2010007,119,17,1.0,5.0,Tienda Norte
60970,2022-10-10,2010007,119,15,1.0,5.0,Tienda Sur
61602,2022-06-21,2010007,119,20,1.0,5.0,Tienda Este
60970,2022-11-25,2010007,119,14,1.0,5.0,Tienda Sur
60190,2022-08-19,2010007,119,7,1.0,5.0,Tienda Oeste
60190,2022-08-19,2010007,119,14,2.0,10.0,Tienda Oeste
61602,2022-02-04,2010007,119,6,1.0,5.0,Tienda Este
60190,2022-02-04,2010007,119,16,1.0,5.0,Tienda Oeste
60060,2022-02-02,2010007,119,19,2.0,10.0,Tienda Norte
60190,2022-02-01,2010007,119,15,1.0,5.0,Tienda Oeste
60970,2022-02-05,2010007,119,17,1.0,5.0,Tienda Sur
60060,2022-02-05,2010007,119,11,1.0,5.0,Tienda Norte
60060,2022-07-08,2010007,119,1,1.0,5.0,Tienda Norte
60190,2022-07-08,2010007,119,4,1.0,5.0,Tienda Oeste
60060,2022-02-07,2010007,119,4,1.0,5.0,Tienda
60970,2022-03-18,2010007,119,21,1.0,5.0,Tienda Sur
60970,2022-04-20,2010007,119,18,1.0,5.0,Tienda Sur
60190,2022-04-20,2010007,119,4,1.0,5.0,Tienda Oeste
60060,2022-03-12,2010007,119,7,1.0,5.0,Tienda Norte
60190,2022-04-26,2010007,119,0,3.0,15.0,Tienda Oeste
60060,2022-04-26,2010007,119,22,1.0,5.0,Tienda Norte
60190,2022-02-03,2010007,119,10,1.0,5.0,Tienda Oeste
60060,2022-12-09,2010007,119,22,2.0,10.7,Tienda Norte
60060,2022-12-06,2010007,119,22,2.0,10.7,Tienda Norte
60190,2022-03-19,2010007,119,8,1.0,5.0,Tienda Oeste
60190,2022-03-15,2010007,119,16,2.0,10.0,Tienda Oeste
60970,2022-04-19,2010007,119,11,1.0,5.0,Tienda Sur
60970,2022-12-08,2010007,119,3,1.0,5.35,Tienda Sur
60060,2022-04-27,2010007,119,0,1.0,5.0,Tienda Norte
61602,2022-04-16,2010007,119,15,1.0,5.0,Tienda Este
60190,2022-02-06,2010007,119,19,1.0,5.0,Tienda Oeste
60060,2022-02-20,2010007,119,17,2.0,10.0,Tienda Norte
61602,2022-01-15,2010007,119,20,1.0,5.0,Tienda Este
60970,2022-05-10,2010007,119,0,1.0,5.0,Tienda Sur
60970,2022-05-10,2010007,119,17,1.0,5.0,Tienda Sur
61602,2022-01-22,2010007,119,8,1.0,5.0,Tienda Este
60190,2022-12-04,2010007,119,22,2.0,10.7,Tienda Oeste
60190,2022-07-20,2010007,119,5,2.0,10.0,Tienda Oeste
60190,2022-01-29,2010007,119,7,1.0,5.0,Tienda Oeste
60970,2022-03-08,2010007,119,6,1.0,5.0,Tienda Sur
61602,2022-03-08,2010007,119,17,1.0,5.0,Tienda Este
60970,2022-01-11,2010007,119,0,3.0,15.0,Tienda Sur
60970,2022-01-11,2010007,119,2,1.0,5.0,Tienda Sur
60060,2022-01-11,2010007,119,13,1.0,5.0,Tienda Norte
61602,2022-01-11,2010007,119,15,3.0,15.0,Tienda Este
60060,2022-04-04,2010007,119,8,2.0,10.0,Tienda Norte
60190,2022-12-26,2010007,119,14,1.0,5.35,Tienda Oeste
60970,2022-02-28,2010007,119,23,1.0,5.0,Tienda Sur
60190,2022-02-28,2010007,119,23,3.0,15.0,Tienda Oeste
60970,2022-05-11,2010007,119,6,3.0,15.0,Tienda Sur
60060,2022-01-25,2010007,119,9,2.0,10.0,Tienda Norte
61602,2022-01-27,2010007,119,9,2.0,10.0,Tienda Este
61602,2022-01-31,2010007,119,0,1.0,5.0,Tienda Este
60190,2022-04-30,2010007,119,18,1.0,5.0,Tienda Oeste
61602,2022-01-14,2010007,119,7,1.0,5.0,Tienda Este
60190,2022-01-14,2010007,119,13,2.0,10.0,Tienda Oeste
60060,2022-10-23,2010007,119,21,1.0,5.0,Tienda Norte
60970,2022-03-30,2010007,119,12,3.0,15.0,Tienda Sur
